"","X1","X2"
"ENSG00000252521.1",-5.36454720149662,-15.3094593611615
"ENSG00000263816.1",-4.93734911311596,-15.5583722579951
"ENSG00000234907.1",-5.38788529117154,-15.2128190088815
"ENSG00000238558.1",-5.35968627904442,-15.276205881953
"ENSG00000273932.1",-5.56485495280063,-15.3075340713381
"ENSG00000201843.1",-5.36393288221038,-15.2746663459749
"ENSG00000204031.3",-5.06246351748121,-15.1579147648226
"ENSG00000252542.1",-5.23278696281257,-15.00943938652
"ENSG00000263897.1",-5.18947439065665,-15.6697223101181
"ENSG00000264744.1",-5.36798593177491,-15.1070889458918
"ENSG00000265872.1",-5.09271826929989,-15.2865364535592
"ENSG00000265848.1",-5.01718978213927,-15.4634219524563
"ENSG00000264163.1",-5.17895889389052,-15.2753990819242
"ENSG00000264136.1",-5.56311513836152,-15.1146759068427
"ENSG00000266827.1",-4.98521731759709,-15.340518003022
"ENSG00000266514.1",-5.32568721054644,-15.2440628009996
"ENSG00000263403.1",-5.07375817665266,-15.227472870678
"ENSG00000265181.1",-5.16722365926379,-15.2446329161396
"ENSG00000276388.1",-5.68057781437651,-15.1882562312204
"ENSG00000223256.1",-5.53027411847159,-15.3612011450162
"ENSG00000250210.5",-5.66116443023126,-15.3897280559011
"ENSG00000263511.1",-5.53372930958166,-15.1318712319296
"ENSG00000278069.1",-4.86607222670696,-15.391416542833
"ENSG00000252998.1",-5.28231021603458,-15.1715388022124
"ENSG00000212156.1",-5.05842075201917,-15.3721586660252
"ENSG00000234182.1",-5.06775334751493,-15.3092690831803
"ENSG00000274809.1",-5.56297404657805,-15.4257012998725
"ENSG00000214015.3",-5.14643910600645,-15.4454653699655
"ENSG00000263628.1",-4.8342511589021,-15.4976397087347
"ENSG00000232638.1",-5.4821429832669,-15.0740619586503
"ENSG00000271251.1",-5.5020627047424,-15.4787272129444
"ENSG00000212505.1",-5.02764458632136,-15.3860363606031
"ENSG00000270234.1",-5.04904768601696,-15.6287888596338
"ENSG00000234752.1",-5.54335706675246,-15.0284318409884
"ENSG00000230014.1",-5.07096690669706,-15.0706733561023
"ENSG00000200849.1",-5.3712100131259,-15.5928246957107
"ENSG00000272436.1",-5.22034302547605,-14.9744413486472
"ENSG00000265653.1",-5.24600561603591,-15.2326779123013
"ENSG00000264036.2",-5.09299207703005,-15.4326723149295
"ENSG00000252438.1",-5.40510782401524,-15.4319886248049
"ENSG00000263584.1",-5.43573165612792,-15.5724424198405
"ENSG00000283699.1",-5.47932568605132,-15.1250683022422
"ENSG00000221331.1",-5.49862737600632,-15.1795413921653
"ENSG00000212499.1",-4.86202290981445,-15.2399710699699
"ENSG00000266321.1",-5.24969592137304,-15.1118602183788
"ENSG00000221371.1",-4.97281103590391,-15.2416627276977
"ENSG00000201766.1",-5.25722603825159,-15.5999865055777
"ENSG00000237913.1",-4.98591477218803,-15.4952394804362
"ENSG00000201260.1",-5.1707371322036,-15.6684147746046
"ENSG00000207938.1",-5.39686723256882,-15.0352822834153
"ENSG00000227734.1",-5.51187569792559,-15.2626759351282
"ENSG00000200545.2",-5.01878924389385,-15.3907337526437
"ENSG00000252001.1",-5.11568578192459,-15.5982563636331
"ENSG00000265372.1",-5.13239987559814,-15.4130889152261
"ENSG00000228860.1",-5.45794200965599,-15.2034275901075
"ENSG00000278650.1",-5.22494832538426,-15.1583335381837
"ENSG00000222071.1",-5.06566246817611,-15.5067473390305
"ENSG00000207347.1",-5.07346153653589,-15.750120929967
"ENSG00000232497.1",-4.95280320253255,-15.3134443210429
"ENSG00000236777.1",-5.29336241207534,-15.4244384727507
"ENSG00000233318.2",-5.22992327066162,-15.0703359625605
"ENSG00000206842.1",-5.01709881917923,-15.527167481082
"ENSG00000252049.1",-4.9010085451473,-15.2040078666015
"ENSG00000264574.1",-5.19351060678873,-15.5565063835611
"ENSG00000207930.1",-5.09601668311633,-15.4553592226675
"ENSG00000223019.1",-5.03470599264485,-15.2805400980475
"ENSG00000251711.1",-5.09775909291877,-15.4651621988954
"ENSG00000251839.1",-5.44684869291634,-15.0072639117541
"ENSG00000278830.1",-4.99230787804802,-15.5642044164232
"ENSG00000200369.1",-4.9190102538857,-15.4833037281154
"ENSG00000207135.1",-5.27706495897895,-15.5069120758971
"ENSG00000226016.1",-5.16181908315936,-15.660825086499
"ENSG00000226395.1",-5.29457923003603,-15.6618590153287
"ENSG00000252401.1",-5.05309249348685,-15.3153444120254
"ENSG00000201001.1",-4.92921862697602,-15.0045110999901
"ENSG00000199402.1",-5.03448569881624,-15.033503340222
"ENSG00000212411.1",-5.37031885773761,-15.153435905179
"ENSG00000222092.1",-5.26492401599036,-15.1808564917022
"ENSG00000284277.1",-5.26883018172781,-15.3427901221042
"ENSG00000230720.1",-5.01697011682929,-15.605998960689
"ENSG00000231855.1",-5.13079999691977,-15.5003348343178
"ENSG00000234811.1",-5.15424839762197,-15.030926975889
"ENSG00000200484.1",-5.02334593964748,-15.2664721710581
"ENSG00000234163.1",-4.93332895905894,-15.3205314949415
"ENSG00000265319.2",-5.19482102054006,-15.5713462322636
"ENSG00000229878.1",-5.17495898291232,-15.5838842552857
"ENSG00000232525.1",-5.01957578062022,-15.5813660182879
"ENSG00000223047.1",-5.49325824173964,-15.2442743721864
"ENSG00000222909.1",-5.08069033923196,-15.2435747550136
"ENSG00000253054.1",-5.05918898397075,-15.2165996940124
"ENSG00000253070.1",-5.52373183044024,-15.6552591246691
"ENSG00000200097.1",-4.93991899481345,-15.1462051798813
"ENSG00000236626.1",-5.05324341166598,-15.5211317424919
"ENSG00000228694.1",-5.48372708671236,-15.3413704829012
"ENSG00000237002.6",-4.88166863606532,-15.0484523729153
"ENSG00000274458.1",-5.19533245165413,-15.0163165692809
"ENSG00000207271.1",-5.64594638136541,-15.4871036238921
"ENSG00000238176.1",-5.68855565267313,-15.3528432760189
"ENSG00000206796.1",-5.11143804041107,-14.9368835267947
"ENSG00000225276.1",-5.46503761210728,-15.4025962059149
"ENSG00000206840.1",-5.13052419724945,-15.2825091902561
"ENSG00000222314.1",-5.09070054007479,-15.1494697184759
"ENSG00000227679.1",-5.48330796178592,-15.3868741019616
"ENSG00000233832.1",-5.45112565401414,-15.1960748112181
"ENSG00000271650.1",-5.28100955170752,-15.2260383854926
"ENSG00000252532.1",-4.84814070889835,-15.1872116856179
"ENSG00000223746.1",-5.33109243308023,-15.4136076623887
"ENSG00000263476.1",-5.15294440727921,-15.4597709010554
"ENSG00000274186.1",-5.15222953229602,-14.889787242463
"ENSG00000224919.1",-5.64808715725297,-15.373728088711
"ENSG00000276544.1",-5.0092223860497,-15.4384311622025
"ENSG00000252149.1",-5.35529045532364,-15.4203266182563
"ENSG00000225482.1",-5.04490848529554,-14.9704435336708
"ENSG00000264800.1",-5.26589277949585,-15.6430755281298
"ENSG00000238523.1",-5.11391660361966,-14.9618568128303
"ENSG00000207813.1",-5.7128154046908,-15.3723475526484
"ENSG00000201196.1",-5.1411656016477,-15.4617378625372
"ENSG00000231399.1",-5.24471722956824,-15.4420324355856
"ENSG00000226296.1",-5.47384117554189,-15.2756689885796
"ENSG00000252161.1",-5.34992449515528,-15.394703780343
"ENSG00000233805.1",-5.59192140068114,-15.2326007746666
"ENSG00000252252.1",-4.96685085091739,-15.3371836675419
"ENSG00000221594.1",-5.41186925016546,-15.7326960475543
"ENSG00000270541.1",-5.13096723288803,-15.1900547953998
"ENSG00000238707.1",-5.47863808558734,-15.5488228517576
"ENSG00000264747.1",-5.37644166338749,-15.3914260239741
"ENSG00000223841.1",-5.42405660685308,-15.2379303314475
"ENSG00000270192.1",-5.42891520827771,-15.5358132920534
"ENSG00000252076.1",-5.50837749420071,-15.5178757067483
"ENSG00000226888.2",-5.53016607227339,-15.4532414385955
"ENSG00000202190.1",-5.03957638049971,-14.9810360015556
"ENSG00000199446.1",-5.49835127548739,-15.1688241042904
"ENSG00000221063.3",-5.21559560735983,-15.0951282213534
"ENSG00000277056.1",-4.94709575656616,-15.2651770533798
"ENSG00000276866.1",-5.25514485357882,-15.1248050734403
"ENSG00000212520.1",-5.26857227124076,-15.2637185915512
"ENSG00000252113.2",-5.45073947891515,-15.3695935261591
"ENSG00000283551.1",-5.1069829999997,-15.5134099964823
"ENSG00000200218.1",-5.06894026059537,-15.0557297331911
"ENSG00000229197.1",-5.53388160034027,-15.233881729333
"ENSG00000231152.1",-5.39988362092025,-15.6150704706036
"ENSG00000274824.1",-5.12634631824521,-15.071272016175
"ENSG00000238446.1",-4.8598655542445,-15.0500990110927
"ENSG00000226163.1",-5.37113881786744,-15.3084082307615
"ENSG00000201881.1",-4.88231920981943,-15.1993088016113
"ENSG00000266719.1",-5.42229190305043,-15.2139193598094
"ENSG00000206756.1",-5.62433973993568,-15.5282730434578
"ENSG00000265486.2",-4.95383819497926,-15.5035201974708
"ENSG00000201954.1",-5.03258524595491,-15.5868206193926
"ENSG00000252888.1",-5.05157161487004,-15.4283520504417
"ENSG00000224948.1",-5.30339680029534,-15.0256231978841
"ENSG00000201393.1",-5.47972580878845,-15.0411812396086
"ENSG00000233353.1",-5.32325465767745,-15.0982423470703
"ENSG00000227209.1",-5.50739258030558,-15.216136678618
"ENSG00000207275.1",-5.44085661112832,-15.5326772557786
"ENSG00000200774.1",-5.09446100074016,-15.4303022833375
"ENSG00000223565.1",-4.9283297063633,-15.1594305435996
"ENSG00000212324.1",-5.57300053603284,-15.3690043672304
"ENSG00000278333.1",-5.03218126154719,-15.4529845199066
"ENSG00000200487.1",-5.18926109362278,-15.3894184040897
"ENSG00000283672.1",-5.29386374128575,-14.9406424763062
"ENSG00000198997.2",-5.14231668485213,-15.5909958922155
"ENSG00000222451.1",-5.12102219128,-15.1291262202834
"ENSG00000201604.1",-5.41811771979885,-14.9839269009397
"ENSG00000273497.1",-5.07143410725105,-15.1044387013425
"ENSG00000221042.1",-5.05865057528361,-15.1602380372566
"ENSG00000199881.1",-5.39058022020753,-15.0800102727898
"ENSG00000201412.1",-5.39488168584768,-15.1460165556109
"ENSG00000227995.1",-5.58861076457,-15.3126942817193
"ENSG00000237885.1",-5.46264285415405,-15.2853781487609
"ENSG00000200728.1",-5.48409262991554,-15.1716680579761
"ENSG00000207976.1",-5.17561310379153,-15.3829030632336
"ENSG00000231970.1",-5.31376443337701,-15.6797452517179
"ENSG00000278752.1",-5.22834168250711,-15.4956479262839
"ENSG00000284415.1",-4.98212650337871,-15.1576646415124
"ENSG00000274056.1",-5.31104869252798,-15.1644416991185
"ENSG00000283232.1",-5.18395593588016,-15.5229766756842
"ENSG00000222430.1",-5.27892479072384,-15.2718734084697
"ENSG00000283867.1",-5.2220497480569,-15.1912490054611
"ENSG00000273485.1",-4.91235830603086,-15.1089929088692
"ENSG00000207068.1",-5.33543621370737,-15.7717467688264
"ENSG00000200079.1",-5.47417299453893,-15.0586236983375
"ENSG00000222436.1",-5.24537178030998,-14.9165865720551
"ENSG00000252574.2",-5.07716068143681,-15.3643890765672
"ENSG00000200217.1",-5.35982240395505,-14.9891527404003
"ENSG00000232728.1",-5.07099709646689,-15.3915147679842
"ENSG00000237242.1",-5.07230769405345,-15.0253735232369
"ENSG00000276857.1",-4.86375684537833,-15.053597431879
"ENSG00000238380.1",-5.31014115983162,-15.7148536679404
"ENSG00000283656.1",-5.00594370605268,-15.206419866789
"ENSG00000212589.1",-5.12086319223255,-14.9883830457256
"ENSG00000253066.1",-5.22797393274219,-15.3357543081314
"ENSG00000273904.1",-4.96010241165041,-15.4466582135765
"ENSG00000270965.1",-5.14762609126078,-15.4830955811553
"ENSG00000205433.4",-5.68728094492258,-15.2183752292144
"ENSG00000200935.1",-5.51136805976653,-15.1216798280165
"ENSG00000234309.1",-4.82899869980238,-15.1346701154295
"ENSG00000271343.1",-4.89983580405876,-15.3805305617009
"ENSG00000265719.1",-5.54102536028317,-15.4178392742167
"ENSG00000265370.1",-5.54740405559164,-14.9826967540805
"ENSG00000223455.1",-5.19074710473847,-15.3975938335681
"ENSG00000202245.1",-5.58987014233903,-15.4431366440976
"ENSG00000271434.3",-5.54022840347966,-15.399388556012
"ENSG00000264572.1",-5.26503798904248,-15.0614930259998
"ENSG00000265092.1",-5.53601397477831,-15.1647923796822
"ENSG00000222740.1",-5.35223168012407,-15.6332689706176
"ENSG00000199321.1",-5.31523623927751,-14.9967063651927
"ENSG00000222997.1",-4.97500114847426,-15.3473611336207
"ENSG00000264803.1",-5.35874365051529,-15.1119970036398
"ENSG00000279626.1",-5.51971526960445,-15.1957009536038
"ENSG00000280337.1",-5.11312037160754,-15.173240262962
"ENSG00000274599.2",-4.92921309942536,-15.4622034605472
"ENSG00000276964.1",-5.61058313786162,-15.2088172197146
"ENSG00000277274.1",-5.48409597326747,-15.2268882279315
"ENSG00000275610.1",-5.25469837166559,-15.0384221044487
"ENSG00000276164.1",-5.22654625512154,-14.9252406088455
"ENSG00000237635.2",-5.59125151353885,-15.1487917184243
"ENSG00000278664.1",-5.4526349849936,-15.4754669528383
"ENSG00000278761.1",-5.09593342958399,-15.05417076452
"ENSG00000278790.1",-5.36002806964028,-15.5545507655234
"ENSG00000276046.1",-5.52685435019479,-15.2973682244402
"ENSG00000276904.1",-5.23321245452995,-15.6931925644437
"ENSG00000278641.1",-5.20032208523543,-15.6436182395307
"ENSG00000222225.1",-5.20841118631932,-15.0899198058616
"ENSG00000255089.1",-4.9800897617033,-15.2468541572098
"ENSG00000222561.1",-5.59692061192753,-15.0507059091584
"ENSG00000275669.1",-5.56452881440466,-15.083769480667
"ENSG00000205867.3",-5.48337515375274,-15.4884508761367
"ENSG00000264493.1",-5.49851742394088,-15.0189583695493
"ENSG00000284594.1",-5.24579075613966,-15.5845692498283
"ENSG00000265258.1",-5.25992897009282,-15.1022501083046
"ENSG00000274740.1",-4.95901108751482,-15.3695632351606
"ENSG00000273813.1",-4.98782603926318,-15.3880950779762
"ENSG00000238304.1",-5.23639715366105,-15.646158721757
"ENSG00000236175.3",-5.14080482646027,-15.3197904523971
"ENSG00000284438.1",-5.28358126484955,-15.5880655195078
"ENSG00000201980.1",-5.36367260665809,-15.4257820007778
"ENSG00000205496.1",-5.40795211978902,-15.5442835820955
"ENSG00000202147.1",-5.20112171245822,-15.2158444560205
"ENSG00000254400.1",-5.13094437136834,-14.9631169077787
"ENSG00000221703.1",-5.39197784746675,-15.0260637702297
"ENSG00000252778.1",-5.51182451109457,-15.2077829935676
"ENSG00000200983.1",-5.05864993728221,-15.3491632704176
"ENSG00000202276.1",-4.93140018176441,-15.4881556585484
"ENSG00000273725.1",-4.90224924778421,-15.295425478082
"ENSG00000252568.1",-5.39169525251568,-15.2635564569936
"ENSG00000221574.1",-5.12603641795807,-15.471537686543
"ENSG00000266645.1",-5.02312774913947,-15.5696849325595
"ENSG00000278529.1",-5.05068991499253,-15.4356186281405
"ENSG00000255018.1",-5.12190418433996,-15.5145388810084
"ENSG00000255401.1",-5.03340310058572,-15.6597054964049
"ENSG00000255088.1",-5.23777326421303,-15.711177622286
"ENSG00000201856.1",-5.40923082795541,-15.1010501084069
"ENSG00000212365.1",-5.40677769099738,-15.5440451274971
"ENSG00000251991.1",-5.58039485608561,-15.1129457203567
"ENSG00000253179.1",-5.25423339446328,-15.1038860563867
"ENSG00000200336.1",-5.64001246460061,-15.2457431174333
"ENSG00000201695.1",-5.55956467820655,-15.4813328733551
"ENSG00000264603.1",-4.93251891283685,-15.3783246505607
"ENSG00000254544.1",-5.58090232003431,-15.2502863412454
"ENSG00000200687.1",-5.44111112777453,-15.205094997974
"ENSG00000265210.1",-5.1550090304538,-15.6052584899101
"ENSG00000264309.1",-5.427802269142,-15.4758426454374
"ENSG00000201059.1",-5.18446764016316,-15.596812377781
"ENSG00000254816.1",-5.13918790684938,-15.3826875332654
"ENSG00000252816.1",-5.2140548506718,-15.4571907984847
"ENSG00000254540.1",-5.15420070441131,-15.6556131768614
"ENSG00000271491.1",-5.38063270937234,-15.2397176912814
"ENSG00000275868.1",-5.40754640743553,-15.6831064277668
"ENSG00000254564.1",-5.5013243860312,-15.3046358506648
"ENSG00000252519.1",-5.37836051364306,-15.667703412252
"ENSG00000207252.1",-5.16845053721512,-15.0154481629764
"ENSG00000255489.1",-5.68774099636236,-15.5940533513237
"ENSG00000255368.1",-5.30674004555686,-15.3032179751836
"ENSG00000255505.1",-5.52667429403856,-15.3267903936854
"ENSG00000278483.1",-5.60265005149237,-15.3695698688336
"ENSG00000212289.1",-5.70056449591114,-15.2283975743786
"ENSG00000207874.1",-5.3718982609286,-15.2928279260106
"ENSG00000273912.1",-5.41425314289034,-15.5055164216458
"ENSG00000272882.1",-5.29843846740927,-14.9748116380459
"ENSG00000243505.3",-5.29823691569135,-15.4733839010649
"ENSG00000255288.1",-5.4399389341492,-15.0323595752398
"ENSG00000212551.2",-5.11509878519913,-15.0959448376177
"ENSG00000200485.1",-5.52771778765908,-15.4310178145235
"ENSG00000201867.1",-5.55018668449592,-15.4028092410857
"ENSG00000216708.1",-5.0440590331887,-15.3910827730198
"ENSG00000251862.2",-5.59370780725654,-15.2628360840106
"ENSG00000255256.1",-5.1098629394251,-15.2607129679163
"ENSG00000263389.1",-5.40369114747898,-15.2958230596364
"ENSG00000251838.1",-4.93115274919172,-15.2531513989985
"ENSG00000279004.1",-5.26500094708001,-14.935190844347
"ENSG00000201591.1",-5.09869245355929,-15.4105581887872
"ENSG00000270588.1",-5.43351984626391,-15.4933504505308
"ENSG00000206806.1",-5.23134401042088,-15.5990439308335
"ENSG00000252922.1",-5.13357656259681,-15.0188950548618
"ENSG00000242729.1",-5.69092403257926,-15.1401441649187
"ENSG00000255563.1",-5.26975626597924,-15.3491765759503
"ENSG00000254668.1",-4.97749602403639,-15.0472868360568
"ENSG00000199077.3",-5.59343019727345,-15.4301760905414
"ENSG00000243721.1",-4.98174965435975,-15.4187293367902
"ENSG00000254512.1",-5.45694931887917,-14.9501166790046
"ENSG00000276639.1",-5.57288446677163,-15.4117098368006
"ENSG00000265014.1",-5.62547487328063,-15.2853329692629
"ENSG00000263540.1",-5.25382717438101,-15.1869614560876
"ENSG00000264583.1",-5.13150711190947,-15.4549094161701
"ENSG00000175619.2",-5.27989402037883,-15.3674052690053
"ENSG00000176547.8",-5.68785248324254,-15.4162924878401
"ENSG00000182565.8",-5.3560839107359,-15.5174564712256
"ENSG00000255215.1",-5.29637617347742,-15.4259325437806
"ENSG00000255113.1",-5.17780129300777,-15.6447175225904
"ENSG00000255534.1",-5.15032280167003,-15.1229674005028
"ENSG00000213607.4",-5.44636723999911,-15.1809453210602
"ENSG00000254674.1",-5.06664213755162,-15.0806125635734
"ENSG00000255053.1",-5.47659808786249,-15.3041832135005
"ENSG00000254920.1",-5.23939382722183,-15.3385361907985
"ENSG00000255527.1",-5.51535329295535,-15.167835218681
"ENSG00000254517.1",-5.57567476869939,-15.2584487847751
"ENSG00000220948.4",-5.30047938246693,-15.2420419734492
"ENSG00000276637.1",-5.59934965240954,-15.6100272504504
"ENSG00000254801.1",-5.24291362938118,-15.1250011965988
"ENSG00000254412.1",-5.54059852376443,-15.4666490668995
"ENSG00000255338.1",-5.34055980018576,-15.5456744279886
"ENSG00000254472.1",-5.39650894236639,-15.286973439724
"ENSG00000254940.1",-5.2726264238359,-15.5818397914476
"ENSG00000254624.1",-5.07307042482385,-14.8497620264782
"ENSG00000283605.1",-4.88349278089505,-15.5086562515998
"ENSG00000260811.1",-5.25131767254829,-15.6795908413862
"ENSG00000260595.1",-5.2776092119238,-15.5276200626191
"ENSG00000255199.2",-4.99731938411608,-15.4128818780628
"ENSG00000255001.1",-5.05427810612892,-15.281182547235
"ENSG00000237610.1",-5.09506967026857,-15.0130535860464
"ENSG00000185926.1",-5.31919856621946,-14.9860422867059
"ENSG00000255560.1",-5.57337242986992,-15.6668166478261
"ENSG00000254769.3",-4.97753934474332,-15.6305784180586
"ENSG00000254464.1",-4.93676469067768,-15.4156574962118
"ENSG00000227547.3",-5.08905771985566,-15.5074750014979
"ENSG00000225997.1",-5.08160309620382,-14.9950108889639
"ENSG00000255349.1",-5.53730693894159,-15.4741409004078
"ENSG00000221840.3",-4.9644018985171,-15.2449340666535
"ENSG00000255078.1",-5.27251875196861,-14.9341022434784
"ENSG00000255283.3",-5.33752439183819,-15.6494278092439
"ENSG00000255110.1",-4.94107551494133,-15.4207959918293
"ENSG00000254696.1",-5.536630859988,-15.2679736306566
"ENSG00000254723.1",-5.441100697535,-15.0998334891668
"ENSG00000254891.1",-5.57550769449862,-15.1108236384562
"ENSG00000255077.1",-5.30650311845682,-15.5971236405623
"ENSG00000255493.1",-4.8698655961373,-15.2762514129457
"ENSG00000254886.1",-5.43218023843166,-15.1082792714673
"ENSG00000255196.1",-5.02811449693454,-15.3065228983791
"ENSG00000181950.3",-5.2777151379452,-15.0975866039823
"ENSG00000255294.1",-5.23829069313352,-14.9781664498644
"ENSG00000254962.1",-5.22293055404067,-15.5089270847929
"ENSG00000181943.4",-5.23606510716527,-15.493533249527
"ENSG00000254576.1",-5.61784130744863,-15.2102165683446
"ENSG00000233301.1",-5.02440386588875,-15.1678018050726
"ENSG00000181939.2",-4.94038204456501,-15.5460290633287
"ENSG00000172188.4",-5.44079717944906,-15.6170727934048
"ENSG00000254841.1",-5.23503988250727,-15.4053944123108
"ENSG00000188439.3",-5.60591937283722,-15.4489863750399
"ENSG00000254804.1",-5.0036374906718,-15.4023922502913
"ENSG00000186886.6",-5.61169915965496,-15.547887853323
"ENSG00000181837.6",-5.51798493309447,-15.3731204872514
"ENSG00000279761.2",-5.48055157034552,-15.1530717375913
"ENSG00000186113.1",-5.37048969994046,-15.5676103124931
"ENSG00000279395.3",-5.27926402205307,-15.0115914054645
"ENSG00000205030.1",-5.01588525468121,-15.5250731053674
"ENSG00000205029.1",-5.13114436479064,-15.0744661012757
"ENSG00000186124.3",-5.32497832407938,-15.4611079158792
"ENSG00000255499.1",-5.31244329657591,-15.4303995307995
"ENSG00000227806.1",-4.96418726954,-15.4074251510978
"ENSG00000167825.3",-5.48291757258065,-15.4041190336555
"ENSG00000255416.1",-5.3681969478312,-15.4115261613967
"ENSG00000254807.1",-4.93961770034491,-15.4107791972728
"ENSG00000182365.4",-5.37050398997329,-15.4250657442764
"ENSG00000184741.5",-4.84519433889408,-15.5178814083792
"ENSG00000181780.4",-5.05320376915589,-15.3972047234974
"ENSG00000172154.9",-5.20934670165419,-15.5578166423211
"ENSG00000254524.1",-5.36943624574802,-14.9171392267262
"ENSG00000255140.1",-4.92665345170989,-15.183089903186
"ENSG00000181761.5",-5.25854812127996,-14.9542790116973
"ENSG00000254848.1",-5.01318794144732,-15.3773119698195
"ENSG00000167822.1",-5.44725713160596,-15.2880850098111
"ENSG00000254947.1",-5.2071916352103,-15.0315575001326
"ENSG00000181752.3",-5.15387987434035,-15.4032283745799
"ENSG00000255217.1",-5.25127505381307,-15.2882166775396
"ENSG00000230213.1",-5.01179089949963,-15.3503633289746
"ENSG00000213604.4",-5.40787256740758,-15.3200699544876
"ENSG00000181693.7",-5.01133738127141,-15.2409054940774
"ENSG00000255461.1",-5.36655132915472,-15.0704780513524
"ENSG00000150261.3",-5.59219849416674,-15.3036197699773
"ENSG00000254903.1",-5.59321539636511,-15.4390373933909
"ENSG00000279961.2",-5.1628961275842,-15.2847605030614
"ENSG00000254660.1",-5.65384503125832,-15.4504786777397
"ENSG00000185701.7",-5.60926079924044,-15.3202628004038
"ENSG00000254834.3",-5.065095323814,-14.9756111662746
"ENSG00000255012.1",-5.2975989207851,-15.6853860106123
"ENSG00000197866.3",-5.34159186506112,-15.4623307297687
"ENSG00000254795.1",-5.49488790359285,-15.3512966163685
"ENSG00000172464.2",-5.21136863011809,-15.0367494028451
"ENSG00000172459.4",-4.90737696792082,-15.4558911697493
"ENSG00000254953.1",-5.08774066231214,-15.5793915856082
"ENSG00000274770.1",-5.11867570724719,-15.5886815591526
"ENSG00000181296.3",-5.13453645686891,-15.3172737856953
"ENSG00000273228.1",-5.11232132061625,-15.0796498797922
"ENSG00000200817.1",-5.30224997318314,-15.1702616397282
"ENSG00000263944.2",-4.93845697512114,-15.5871336985627
"ENSG00000207153.1",-5.41597955978436,-15.1172530583464
"ENSG00000266006.1",-5.13472750051987,-15.007096746121
"ENSG00000200898.1",-5.38389508200646,-15.637953136614
"ENSG00000254424.1",-5.25510981109325,-15.3965428154431
"ENSG00000255126.1",-5.44224118088542,-15.6054431585657
"ENSG00000276102.1",-5.09660664993612,-15.1050646827933
"ENSG00000274066.1",-5.18395357378884,-14.9591614867178
"ENSG00000275996.1",-5.05670044216143,-15.5505976752841
"ENSG00000278359.1",-5.57304198824492,-15.1373107971255
"ENSG00000274314.1",-5.61278480247656,-15.3781720849768
"ENSG00000275948.1",-5.25157769961705,-15.0125692796802
"ENSG00000201733.1",-5.12631973409799,-15.0159453946359
"ENSG00000239099.1",-5.08686716127182,-15.3678407498094
"ENSG00000266423.1",-5.14614225431689,-15.2686584148745
"ENSG00000283326.1",-5.10874769435781,-15.3707814474679
"ENSG00000256441.1",-5.58049091696142,-15.419478654949
"ENSG00000202070.1",-5.47759110500103,-15.3398888031499
"ENSG00000221333.1",-5.49726778111796,-15.4052704401963
"ENSG00000207196.1",-5.43138504897439,-14.9684401818933
"ENSG00000278349.1",-5.62495130841887,-15.312519298321
"ENSG00000249387.1",-5.58272380255708,-15.6214042223015
"ENSG00000252902.1",-5.14545784835803,-15.0464049343891
"ENSG00000207012.2",-5.1193882282596,-15.5071387761679
"ENSG00000263742.1",-5.37911278202404,-15.1426804868742
"ENSG00000251919.1",-5.31775524772367,-15.3292389570731
"ENSG00000256007.1",-5.26061286417227,-15.1005726477057
"ENSG00000265064.1",-5.06731117187836,-15.5625764936748
"ENSG00000256034.1",-5.42102935698931,-15.1246887507429
"ENSG00000264402.1",-5.31062306880621,-15.4319300927839
"ENSG00000265902.1",-5.48988319626882,-15.4693013341345
"ENSG00000254429.1",-5.32085205262708,-14.8650983176933
"ENSG00000206941.1",-5.08417365765602,-15.2801229458631
"ENSG00000200256.1",-5.18131860241671,-15.0500706998474
"ENSG00000199362.1",-4.94334691591374,-15.4245164925731
"ENSG00000223013.1",-5.22780610604067,-15.6780290468617
"ENSG00000254755.1",-5.15853535047776,-15.2004576840294
"ENSG00000238880.1",-5.4063056182769,-15.060573075096
"ENSG00000219529.2",-5.41216634363439,-15.6335651552359
"ENSG00000266570.1",-5.15520577021104,-15.6567807917518
"ENSG00000200146.1",-5.470636246204,-15.0200952247305
"ENSG00000254437.1",-5.58852002750864,-15.4719303429018
"ENSG00000254747.1",-5.47755412287125,-15.3968071762893
"ENSG00000270701.1",-5.04199794824808,-15.5473819252267
"ENSG00000264110.1",-5.39361909232911,-15.0814198921805
"ENSG00000255541.1",-5.57707214790687,-15.2663870668633
"ENSG00000206583.1",-5.01239516301387,-15.6490750439872
"ENSG00000200877.1",-5.22006974151078,-14.846610671079
"ENSG00000223015.1",-5.11213861579671,-15.4240817993364
"ENSG00000254794.1",-5.22307100634889,-15.5568043362624
"ENSG00000206690.1",-5.36668309714412,-14.9834698084078
"ENSG00000266581.1",-5.12159230823597,-15.3365425727874
"ENSG00000279248.1",-5.60611679742312,-15.4964751567094
"ENSG00000279056.1",-5.06234921280764,-15.1253435175193
"ENSG00000279163.1",-5.26764161614399,-15.7316530199646
"ENSG00000255486.1",-5.4608612455216,-15.4157709973463
"ENSG00000255285.1",-5.40351016213208,-15.547704133261
"ENSG00000166013.11",-5.14896989082702,-15.0848019304115
"ENSG00000255235.1",-5.1590026911175,-15.0577101440549
"ENSG00000254617.1",-5.18289823706689,-14.9816834519686
"ENSG00000254785.1",-5.54395220051143,-15.2978262183027
"ENSG00000223417.8",-5.39047420772894,-15.8671549140701
"ENSG00000233802.8",-5.04006132648122,-15.2157991578996
